r1, r2, r3, r4, r5, r6, x, y, th
0.0, 0.37142558110389184, 0.30921674015714157, 0.0, 0.10638706815509218, 0.0822421206840426, 0.13333333333333333, -0.8, -0.18518518518518517
0.0, 0.42168208311751404, 0.3775555901685537, 0.0, 0.05805394941232504, 0.01584990699775137, 0.2, -0.8, -0.18518518518518517
0.0, 0.48492490239880104, 0.44492715815000206, 0.0, 0.030384250632138305, 0.002887376578753432, 0.26666666666666666, -0.8, -0.18518518518518517
0.0, 0.5359313476221723, 0.471425036705539, 0.0, 0.0, 0.0, 0.3333333333333333, -0.8, -0.18518518518518517
0.0, 0.5901180515982505, 0.5495535462079381, 0.0, 0.0, 0.0, 0.4, -0.8, -0.18518518518518517
0.0, 0.6245184422457168, 0.5659496412789806, 0.0, 0.0, 0.0, 0.4666666666666667, -0.8, -0.18518518518518517
0.0, 0.6917500956670013, 0.6226054963027776, 0.0, 0.0, 0.0, 0.5333333333333333, -0.8, -0.18518518518518517
0.0, 0.7041269836170966, 0.6714933949983942, 0.0, 0.0, 0.0, 0.6, -0.8, -0.18518518518518517
0.0, 0.7543100130539727, 0.7551876001584567, 0.0, 0.0, 0.0, 0.6666666666666666, -0.8, -0.18518518518518517
0.0, 0.829749111110934, 0.7722249473042532, 0.0, 0.0, 0.0, 0.7333333333333333, -0.8, -0.18518518518518517
0.0, 0.8692142057684799, 0.8547998936941024, 0.0, 0.0, 0.0, 0.8, -0.8, -0.18518518518518517
0.0, 0.0, 0.0, 0.0, 0.8570196833566194, 0.8171658600792299, -0.8, -0.7333333333333333, -0.18518518518518517
0.0, 0.0, 0.0, 0.2334704186447774, 0.7993864042013631, 0.7887225541885271, -0.7333333333333333, -0.7333333333333333, -0.18518518518518517
0.0, 0.0, 0.0, 0.0, 0.760560986023771, 0.7313581159196106, -0.6666666666666666, -0.7333333333333333, -0.18518518518518517
0.0, 0.0, 0.0, 0.0, 0.6967539763952499, 0.6796293395238955, -0.6, -0.7333333333333333, -0.18518518518518517
0.0, 0.0, 0.0, 0.0, 0.646112399524811, 0.6442782093309928, -0.5333333333333333, -0.7333333333333333, -0.18518518518518517
0.0, 0.0, 0.0, 0.0, 0.5991429385344442, 0.5815761164030453, -0.4666666666666667, -0.7333333333333333, -0.18518518518518517
0.0, 0.002865119081436207, 0.0, 0.0, 0.5272959648584122, 0.5257138892269331, -0.4, -0.7333333333333333, -0.18518518518518517
0.0, 0.06781308676277097, 0.0, 0.0, 0.48192858766223284, 0.44745229410187437, -0.3333333333333333, -0.7333333333333333, -0.18518518518518517
0.0, 0.10252535589964748, 0.0, 0.0, 0.40800313509489883, 0.42151940248115694, -0.26666666666666666, -0.7333333333333333, -0.18518518518518517
0.0, 0.1566199044849918, 0.09245609399313774, 0.0, 0.38626380244895586, 0.33645688699731335, -0.2, -0.7333333333333333, -0.18518518518518517
0.0, 0.18494536178017454, 0.11381599697899708, 0.0, 0.32641745556786517, 0.28377046054282734, -0.13333333333333333, -0.7333333333333333, -0.18518518518518517
0.0, 0.2683735728445207, 0.15344595449140208, 0.0, 0.29952541291409274, 0.2373610997454406, -0.06666666666666667, -0.7333333333333333, -0.18518518518518517
0.0, 0.26402085299356803, 0.2348456678699859, 0.0, 0.22868133186797845, 0.1853152299222123, 0.0, -0.7333333333333333, -0.18518518518518517
0.0, 0.3491194113284497, 0.2569539915855796, 0.0, 0.1779052627134871, 0.1575430177340501, 0.06666666666666667, -0.7333333333333333, -0.18518518518518517
0.0, 0.394083742351682, 0.3318770891477514, 0.0, 0.014711956871850477, 0.06525137742854949, 0.13333333333333333, -0.7333333333333333, -0.18518518518518517
0.0, 0.43912861438520906, 0.3933755848184323, 0.0, 0.0023352177740826466, 0.0, 0.2, -0.7333333333333333, -0.18518518518518517
0.0, 0.4700065979604904, 0.4070356109291249, 0.0, 0.005682968693566618, 0.006693525193590048, 0.26666666666666666, -0.7333333333333333, -0.18518518518518517
0.0, 0.5459578589627849, 0.4635008066314426, 0.0, 0.0, 0.0, 0.3333333333333333, -0.7333333333333333, -0.18518518518518517
0.0, 0.5673896586014174, 0.5073923336418872, 0.0, 0.0, 0.0, 0.4, -0.7333333333333333, -0.18518518518518517
0.0, 0.6206217332282709, 0.5857451889381662, 0.0, 0.0, 0.0, 0.4666666666666667, -0.7333333333333333, -0.18518518518518517
0.0, 0.6855174585415124, 0.6333255852596129, 0.0, 0.0, 0.0, 0.5333333333333333, -0.7333333333333333, -0.18518518518518517
0.0, 0.7270676407896272, 0.6817773276278685, 0.0, 0.0, 0.0, 0.6, -0.7333333333333333, -0.18518518518518517
0.0, 0.7677648648459716, 0.7500915646556133, 0.0, 0.0, 0.0, 0.6666666666666666, -0.7333333333333333, -0.18518518518518517
0.0, 0.8341262263926998, 0.7905450314944472, 0.0, 0.0, 0.0, 0.7333333333333333, -0.7333333333333333, -0.18518518518518517
0.0, 0.8837932281699418, 0.8584615247005847, 0.0, 0.0, 0.0, 0.8, -0.7333333333333333, -0.18518518518518517
0.0, 0.0, 0.0, 0.38125167275890837, 0.849885188580615, 0.830261312399104, -0.8, -0.6666666666666666, -0.18518518518518517
0.0, 0.0, 0.0, 0.0, 0.7967052477889437, 0.7723880766288241, -0.7333333333333333, -0.6666666666666666, -0.18518518518518517
0.0, 0.0, 0.0, 0.0, 0.7454250525797844, 0.7338310329943081, -0.6666666666666666, -0.6666666666666666, -0.18518518518518517
0.0, 0.0, 0.0, 0.0, 0.6992318148233779, 0.6823707592633848, -0.6, -0.6666666666666666, -0.18518518518518517
0.0, 0.0, 0.0, 0.0, 0.6303868200369827, 0.6410316629528998, -0.5333333333333333, -0.6666666666666666, -0.18518518518518517
0.0, 0.0, 0.0, 0.0, 0.6074963756184478, 0.5913804038094898, -0.4666666666666667, -0.6666666666666666, -0.18518518518518517
0.0, 0.0, 0.0, 0.0, 0.49156894327180056, 0.45718904431109647, -0.4, -0.6666666666666666, -0.18518518518518517
0.0, 0.054713729190499195, 0.0, 0.0, 0.5184894122818491, 0.4573911692235098, -0.3333333333333333, -0.6666666666666666, -0.18518518518518517
0.0, 0.13680742480522512, 0.0, 0.0, 0.4393893538671803, 0.3964306987917154, -0.26666666666666666, -0.6666666666666666, -0.18518518518518517
0.0, 0.16761750657202487, 0.03051882986938495, 0.0, 0.38214314946150163, 0.36095531675859166, -0.2, -0.6666666666666666, -0.18518518518518517
0.0, 0.19545092115897372, 0.0779326631732515, 0.0, 0.32221128254964315, 0.34517474426568556, -0.13333333333333333, -0.6666666666666666, -0.18518518518518517
0.0, 0.2355475790372018, 0.17441331757348277, 0.0, 0.2512006189983478, 0.27572957648397317, -0.06666666666666667, -0.6666666666666666, -0.18518518518518517
0.0, 0.3078144182216269, 0.20221726446174715, 0.0, 0.20632618425672616, 0.2120842531346324, 0.0, -0.6666666666666666, -0.18518518518518517
0.0, 0.33637559902415803, 0.2970958323180742, 0.0, 0.10436859021893355, 0.15770025725644388, 0.06666666666666667, -0.6666666666666666, -0.18518518518518517
0.0, 0.3956420739811546, 0.337081947922457, 0.0, 0.07578653076613988, 0.042643169710795334, 0.13333333333333333, -0.6666666666666666, -0.18518518518518517
0.0, 0.4470457854500513, 0.38634508896624514, 0.0, 0.05481820697439942, 0.061659439252580016, 0.2, -0.6666666666666666, -0.18518518518518517
0.0, 0.4856967073689982, 0.4421569261017332, 0.0, 0.0, 0.0, 0.26666666666666666, -0.6666666666666666, -0.18518518518518517
0.0, 0.512723435797159, 0.45891655822666505, 0.0, 0.0, 0.0, 0.3333333333333333, -0.6666666666666666, -0.18518518518518517
0.0, 0.5976390501466332, 0.5239482792284628, 0.0, 0.0, 0.0, 0.4, -0.6666666666666666, -0.18518518518518517
0.0, 0.6270496390780862, 0.6184904181826517, 0.0, 0.0, 0.0, 0.4666666666666667, -0.6666666666666666, -0.18518518518518517
0.0, 0.6880117296448092, 0.6398377868891694, 0.0, 0.0, 0.0, 0.5333333333333333, -0.6666666666666666, -0.18518518518518517
0.0, 0.7171848498137958, 0.6919049456304227, 0.0, 0.0, 0.0, 0.6, -0.6666666666666666, -0.18518518518518517
0.0, 0.7682233774291348, 0.7398935675643626, 0.0, 0.0, 0.0, 0.6666666666666666, -0.6666666666666666, -0.18518518518518517
0.0, 0.8248943779482346, 0.7704660096288296, 0.0, 0.0, 0.0, 0.7333333333333333, -0.6666666666666666, -0.18518518518518517
0.3135345387221712, 0.8850719359308162, 0.8494558120462926, 0.0, 0.0, 0.0, 0.8, -0.6666666666666666, -0.18518518518518517
0.0, 0.0, 0.0, 0.044113587480631954, 0.8578359305919072, 0.8434142595288937, -0.8, -0.6, -0.18518518518518517
0.0, 0.0, 0.0, 0.0, 0.7917251701780722, 0.7994413085784388, -0.7333333333333333, -0.6, -0.18518518518518517
0.0, 0.0, 0.0, 0.0, 0.7361382190662671, 0.7537008212884203, -0.6666666666666666, -0.6, -0.18518518518518517
0.0, 0.0, 0.0, 0.0, 0.6675610837895958, 0.6861746847979887, -0.6, -0.6, -0.18518518518518517
0.0, 0.0, 0.0, 0.0, 0.6448364635582943, 0.6421901607376025, -0.5333333333333333, -0.6, -0.18518518518518517
0.0, 0.0, 0.0, 0.0, 0.5713064129618429, 0.603768148589504, -0.4666666666666667, -0.6, -0.18518518518518517
0.0, 0.0, 0.0, 0.0, 0.533681835864126, 0.48615384311072196, -0.4, -0.6, -0.18518518518518517
0.0, 0.04954520714340854, 0.0, 0.0, 0.49421520840025573, 0.46223534173257075, -0.3333333333333333, -0.6, -0.18518518518518517
0.0, 0.10566691691980991, 0.0321284412605358, 0.0, 0.451926656341929, 0.3842554335019233, -0.26666666666666666, -0.6, -0.18518518518518517
0.0, 0.15334413315071221, 0.03585154367892948, 0.0, 0.3573246563378237, 0.3666796991807796, -0.2, -0.6, -0.18518518518518517
0.0, 0.21695712032135267, 0.09688714129640996, 0.0, 0.3165490851694012, 0.3227453255794139, -0.13333333333333333, -0.6, -0.18518518518518517
0.0, 0.24282905914971484, 0.18491099984737427, 0.0, 0.2519991262014864, 0.2582757052222694, -0.06666666666666667, -0.6, -0.18518518518518517
0.0, 0.3078898018545137, 0.22507086861044207, 0.0, 0.2388186788324372, 0.18209126844229553, 0.0, -0.6, -0.18518518518518517
0.0, 0.3225066503955315, 0.24565474277626145, 0.0, 0.16154038321107686, 0.12286066281237012, 0.06666666666666667, -0.6, -0.18518518518518517
0.0, 0.40576466222194035, 0.35646121539996045, 0.0, 0.11025898862610385, 0.1045912777560825, 0.13333333333333333, -0.6, -0.18518518518518517
0.0, 0.42040464836297664, 0.3400227333841044, 0.0, 0.0682090288382237, 0.039405170075977214, 0.2, -0.6, -0.18518518518518517
0.0, 0.48660441854273284, 0.43378735243192657, 0.0, 0.03628725343909354, 0.0, 0.26666666666666666, -0.6, -0.18518518518518517
0.0, 0.5323780812448627, 0.4984186181299196, 0.0, 0.0010621510363686445, 0.0, 0.3333333333333333, -0.6, -0.18518518518518517
0.0, 0.5682585964103825, 0.5070411901005974, 0.0, 0.0, 0.0, 0.4, -0.6, -0.18518518518518517
0.0, 0.6238496704928278, 0.5582885824435635, 0.0, 0.0, 0.0, 0.4666666666666667, -0.6, -0.18518518518518517
0.0, 0.6733897196343445, 0.636791349982429, 0.0, 0.0, 0.0, 0.5333333333333333, -0.6, -0.18518518518518517
0.0, 0.721405660328825, 0.6762530774920138, 0.0, 0.0, 0.0, 0.6, -0.6, -0.18518518518518517
0.0, 0.7705148710709159, 0.7375867752403862, 0.0, 0.0, 0.0, 0.6666666666666666, -0.6, -0.18518518518518517
0.0, 0.8053047255724901, 0.8072415883273107, 0.0, 0.0, 0.0, 0.7333333333333333, -0.6, -0.18518518518518517
0.21024160967956065, 0.8716851340086801, 0.8511550134353858, 0.0, 0.0, 0.0, 0.8, -0.6, -0.18518518518518517
0.0, 0.0, 0.0, 0.25247588737025306, 0.8615654660209501, 0.8546539215913183, -0.8, -0.5333333333333333, -0.18518518518518517
0.0, 0.0, 0.0, 0.0, 0.8052794981893112, 0.7772095470640991, -0.7333333333333333, -0.5333333333333333, -0.18518518518518517
0.0, 0.0, 0.0, 0.0, 0.7387146620679872, 0.7160277835732327, -0.6666666666666666, -0.5333333333333333, -0.18518518518518517
0.0, 0.0, 0.0, 0.0, 0.695760130137423, 0.7090841793121769, -0.6, -0.5333333333333333, -0.18518518518518517
0.0, 0.0, 0.0, 0.0, 0.6509561025721222, 0.6219289858070851, -0.5333333333333333, -0.5333333333333333, -0.18518518518518517
0.0, 0.0, 0.0, 0.0, 0.5800060668826867, 0.5484011113002862, -0.4666666666666667, -0.5333333333333333, -0.18518518518518517
0.0, 0.009934419716629775, 0.0, 0.0, 0.545615839859519, 0.4800543413277143, -0.4, -0.5333333333333333, -0.18518518518518517
0.0, 0.03988140968542666, 0.0, 0.0, 0.499652165719083, 0.3938997245336376, -0.3333333333333333, -0.5333333333333333, -0.18518518518518517
0.0, 0.12089343627929262, 0.0, 0.0, 0.41351852199070566, 0.4325702108736195, -0.26666666666666666, -0.5333333333333333, -0.18518518518518517
0.0, 0.13538620991607034, 0.011259514072805822, 0.0, 0.3829425689530869, 0.34915679020945606, -0.2, -0.5333333333333333, -0.18518518518518517
0.0, 0.21864998266302776, 0.10342017188651474, 0.0, 0.3345508889328969, 0.3311110211352709, -0.13333333333333333, -0.5333333333333333, -0.18518518518518517
0.0, 0.2355753048933872, 0.1557549271612986, 0.0, 0.24827225933417096, 0.2479185811700974, -0.06666666666666667, -0.5333333333333333, -0.18518518518518517
0.0, 0.2897468769744163, 0.201970544421849, 0.0, 0.25687448306251076, 0.17209913231846943, 0.0, -0.5333333333333333, -0.18518518518518517
0.0, 0.3320112630748344, 0.2890595149710657, 0.0, 0.20177048984352192, 0.16262538265778656, 0.06666666666666667, -0.5333333333333333, -0.18518518518518517
0.0, 0.37399084745873223, 0.3544519333606015, 0.0, 0.14674203970291955, 0.13233583130106982, 0.13333333333333333, -0.5333333333333333, -0.18518518518518517
0.0, 0.45035456577965555, 0.3582056074123444, 0.0, 0.02200716715630339, 0.07617468666342285, 0.2, -0.5333333333333333, -0.18518518518518517
0.0, 0.4829821216454597, 0.41919373393909204, 0.0, 0.008021800304676106, 0.037374171775179724, 0.26666666666666666, -0.5333333333333333, -0.18518518518518517
0.0, 0.5172097031028055, 0.5160465728106792, 0.0, 0.0, 0.0, 0.3333333333333333, -0.5333333333333333, -0.18518518518518517
0.0, 0.5718555850092762, 0.5338452520502629, 0.0, 0.0, 0.0, 0.4, -0.5333333333333333, -0.18518518518518517
0.0, 0.6060429130006495, 0.5875757219024592, 0.0, 0.0, 0.0, 0.4666666666666667, -0.5333333333333333, -0.18518518518518517
0.0, 0.6929151507033189, 0.6328239939761556, 0.0, 0.0, 0.0, 0.5333333333333333, -0.5333333333333333, -0.18518518518518517
0.0, 0.7255162311566913, 0.7225405690595812, 0.0, 0.0, 0.0, 0.6, -0.5333333333333333, -0.18518518518518517
0.0, 0.7660885458829649, 0.7524404364959814, 0.0, 0.0, 0.0, 0.6666666666666666, -0.5333333333333333, -0.18518518518518517
0.0, 0.8202437625521942, 0.7813868339067463, 0.0, 0.0, 0.0, 0.7333333333333333, -0.5333333333333333, -0.18518518518518517
0.0, 0.8808230053360873, 0.8395452563468365, 0.0, 0.0, 0.0, 0.8, -0.5333333333333333, -0.18518518518518517
0.0045119402734908, 0.0, 0.0, 0.24586238716080133, 0.8411956523351359, 0.8391503714979386, -0.8, -0.4666666666666667, -0.18518518518518517
0.0067236794075103265, 0.0, 0.0, 0.0, 0.7926700372201185, 0.7920583104503934, -0.7333333333333333, -0.4666666666666667, -0.18518518518518517
0.020266030315327338, 0.0, 0.0, 0.0, 0.7326480819376956, 0.7324181547397657, -0.6666666666666666, -0.4666666666666667, -0.18518518518518517
0.005341505080728528, 0.0, 0.0, 0.0, 0.6866855549678026, 0.7082306403418946, -0.6, -0.4666666666666667, -0.18518518518518517
0.012485735600922396, 0.0, 0.0, 0.0, 0.6502230808115035, 0.6473560317379655, -0.5333333333333333, -0.4666666666666667, -0.18518518518518517
0.025176353491704648, 0.0, 0.0, 0.0, 0.5865366336360855, 0.5853662599766095, -0.4666666666666667, -0.4666666666666667, -0.18518518518518517
0.00983544317497535, 0.0, 0.0, 0.0, 0.5506430691824118, 0.53080747126755, -0.4, -0.4666666666666667, -0.18518518518518517
0.01492710122633707, 0.02397176586259305, 0.0, 0.0, 0.4754547958415558, 0.4883371031319439, -0.3333333333333333, -0.4666666666666667, -0.18518518518518517
0.011246900097256195, 0.12606192637395128, 0.02672583916160073, 0.0, 0.39969988050428384, 0.4042750374994748, -0.26666666666666666, -0.4666666666666667, -0.18518518518518517
0.004865052271000254, 0.14401408203336116, 0.12849718252623676, 0.0, 0.3964570378507905, 0.3732401260310422, -0.2, -0.4666666666666667, -0.18518518518518517
0.004316361153672595, 0.17464838519482556, 0.07929437534135705, 0.0, 0.324461864679767, 0.3028801662843325, -0.13333333333333333, -0.4666666666666667, -0.18518518518518517
0.025604761700530835, 0.26382694961943126, 0.1520835081290616, 0.0, 0.2683615002343904, 0.24501495286727693, -0.06666666666666667, -0.4666666666666667, -0.18518518518518517
0.011641587419016915, 0.27900731628567266, 0.23909618635598565, 0.0, 0.19142336763411716, 0.19369718815702272, 0.0, -0.4666666666666667, -0.18518518518518517
0.01996824552776076, 0.35878918700779383, 0.2801198927012192, 0.0, 0.1289573837740413, 0.16511975000474288, 0.06666666666666667, -0.4666666666666667, -0.18518518518518517
0.025427591786606585, 0.4079441503397667, 0.3190060123393064, 0.0, 0.11557167718837236, 0.10777955886421357, 0.13333333333333333, -0.4666666666666667, -0.18518518518518517
0.020766205967111585, 0.42997808135953325, 0.3789879790020331, 0.0, 0.04475032971187544, 0.0, 0.2, -0.4666666666666667, -0.18518518518518517
0.014398090636679524, 0.4732963103889496, 0.43559222988225144, 0.0, 0.0485603577719884, 0.0, 0.26666666666666666, -0.4666666666666667, -0.18518518518518517
0.025181856738646622, 0.515143874922598, 0.48138020621116123, 0.0, 0.0, 0.0, 0.3333333333333333, -0.4666666666666667, -0.18518518518518517
0.0034773798257027367, 0.573866636684763, 0.5258932246617358, 0.0, 0.0, 0.0, 0.4, -0.4666666666666667, -0.18518518518518517
0.007170097827125834, 0.6269964917752379, 0.5727689029373545, 0.0, 0.0, 0.0, 0.4666666666666667, -0.4666666666666667, -0.18518518518518517
0.01748554176517226, 0.65437714840852, 0.6427600268813537, 0.0, 0.0, 0.0, 0.5333333333333333, -0.4666666666666667, -0.18518518518518517
0.024406633697781458, 0.7230413986776653, 0.6898813042502031, 0.0, 0.0, 0.0, 0.6, -0.4666666666666667, -0.18518518518518517
0.0074967860233020375, 0.7665878549934296, 0.7503192585201681, 0.0, 0.0, 0.0, 0.6666666666666666, -0.4666666666666667, -0.18518518518518517
0.013423155776243076, 0.8084525499003042, 0.7843409982570906, 0.0, 0.0, 0.0, 0.7333333333333333, -0.4666666666666667, -0.18518518518518517
0.027139663183534772, 0.8588499673371982, 0.8517838464897404, 0.0, 0.0, 0.0, 0.8, -0.4666666666666667, -0.18518518518518517
0.05248771535926082, 0.0, 0.0, 0.0, 0.8586054307305794, 0.8391160953974515, -0.8, -0.4, -0.18518518518518517
0.07142084636599556, 0.0, 0.0, 0.03901864149107166, 0.7911323386012218, 0.7909609984434836, -0.7333333333333333, -0.4, -0.18518518518518517
0.07340347562634225, 0.0, 0.0, 0.0, 0.7351681201035138, 0.726622832754442, -0.6666666666666666, -0.4, -0.18518518518518517
0.051452639321223896, 0.0, 0.0, 0.0, 0.7178071589699534, 0.6968083638701645, -0.6, -0.4, -0.18518518518518517
0.0673509102380709, 0.0, 0.0, 0.0, 0.6603747382928111, 0.6006335429618274, -0.5333333333333333, -0.4, -0.18518518518518517
0.04866383560770537, 0.0, 0.0, 0.0, 0.5922559674194043, 0.5877734419856988, -0.4666666666666667, -0.4, -0.18518518518518517
0.044438259230411656, 0.0, 0.0, 0.0, 0.5567807611098838, 0.5261742908080562, -0.4, -0.4, -0.18518518518518517
0.045559323844913555, 0.04555471585614222, 0.011668473872437527, 0.0, 0.47395858674294994, 0.47333893214111433, -0.3333333333333333, -0.4, -0.18518518518518517
0.06528933253019142, 0.08157303115817913, 0.02215293452718931, 0.0, 0.4272576145629002, 0.40097194926907, -0.26666666666666666, -0.4, -0.18518518518518517
0.04560225183160235, 0.14105751797645533, 0.01004671013657697, 0.0, 0.40902426670447095, 0.37518368754639897, -0.2, -0.4, -0.18518518518518517
0.058714916285713244, 0.20113087946485253, 0.10402861158350457, 0.0, 0.2980042591317165, 0.2956917024493683, -0.13333333333333333, -0.4, -0.18518518518518517
0.0682105742229001, 0.24880282773536203, 0.17053632114281556, 0.0, 0.2751541696692063, 0.2337408027933706, -0.06666666666666667, -0.4, -0.18518518518518517
0.06288773463737658, 0.28260054578355753, 0.18142722937928848, 0.0, 0.24497843829200924, 0.2052499274869171, 0.0, -0.4, -0.18518518518518517
0.049998513456812534, 0.35366632073326576, 0.28965663179094436, 0.0, 0.15417954920377785, 0.08346057775562972, 0.06666666666666667, -0.4, -0.18518518518518517
0.06352714515157387, 0.3932355714118413, 0.33211164531570364, 0.0, 0.13991562283914, 0.08935102974176244, 0.13333333333333333, -0.4, -0.18518518518518517
0.06921705283550604, 0.4445292703855333, 0.37848987291410363, 0.0, 0.042747676896102885, 0.037476506853313864, 0.2, -0.4, -0.18518518518518517
0.05104606406962438, 0.44902408460830606, 0.45098481444866645, 0.0, 0.0, 0.0, 0.26666666666666666, -0.4, -0.18518518518518517
0.06433445201806796, 0.5357961534649802, 0.4643671151764422, 0.0, 0.0, 0.0, 0.3333333333333333, -0.4, -0.18518518518518517
0.0654718936239837, 0.5683711736867051, 0.503058260339099, 0.0, 0.0, 0.0, 0.4, -0.4, -0.18518518518518517
0.06322877299312657, 0.6342830446356789, 0.5954230271851935, 0.0, 0.0, 0.0, 0.4666666666666667, -0.4, -0.18518518518518517
0.0654912996558362, 0.669238810381988, 0.6304240778811823, 0.0, 0.0, 0.0, 0.5333333333333333, -0.4, -0.18518518518518517
0.061031807210124675, 0.7098912374966463, 0.70274228137921, 0.0, 0.0, 0.0, 0.6, -0.4, -0.18518518518518517
0.060008494662560904, 0.7589863877034841, 0.7487967236280711, 0.0, 0.0, 0.0, 0.6666666666666666, -0.4, -0.18518518518518517
0.06031814023105301, 0.8181053529259306, 0.8006760357416358, 0.0, 0.0, 0.0, 0.7333333333333333, -0.4, -0.18518518518518517
0.055585890857405416, 0.8725116755227206, 0.8542877377729023, 0.0, 0.0, 0.0, 0.8, -0.4, -0.18518518518518517
0.08516304965618256, 0.0, 0.0, 0.09219174841494819, 0.8581117334964418, 0.8533822740319649, -0.8, -0.3333333333333333, -0.18518518518518517
0.10049760523235325, 0.0, 0.0, 0.012760512933146341, 0.7900504747037815, 0.7862920812725457, -0.7333333333333333, -0.3333333333333333, -0.18518518518518517
0.09766497521547483, 0.0, 0.0, 0.0, 0.7607939773531833, 0.7330250907446129, -0.6666666666666666, -0.3333333333333333, -0.18518518518518517
0.10836243287609597, 0.0, 0.0, 0.0, 0.6973020536942237, 0.6730029214113621, -0.6, -0.3333333333333333, -0.18518518518518517
0.10640548382165464, 0.0, 0.0, 0.0, 0.6662952264880488, 0.6172821313950067, -0.5333333333333333, -0.3333333333333333, -0.18518518518518517
0.11642031218270092, 0.0, 0.0, 0.0, 0.5640040292210324, 0.5750134429143279, -0.4666666666666667, -0.3333333333333333, -0.18518518518518517
0.10557662222651215, 0.025080640148081663, 0.0, 0.0, 0.5293135541054108, 0.5332455826627233, -0.4, -0.3333333333333333, -0.18518518518518517
0.11134753209437584, 0.06583548305437831, 0.0, 0.0, 0.47128965003468054, 0.48709548794236107, -0.3333333333333333, -0.3333333333333333, -0.18518518518518517
0.10019213521795363, 0.119614284468318, 0.04003381204611928, 0.0, 0.4111500814462901, 0.44640342792025145, -0.26666666666666666, -0.3333333333333333, -0.18518518518518517
0.09067744772769229, 0.13393175209032404, 0.029446856245659254, 0.0, 0.36896572160042435, 0.35527363864125755, -0.2, -0.3333333333333333, -0.18518518518518517
0.10894269901322616, 0.16578107698475167, 0.13173206276730157, 0.0, 0.3281433792277568, 0.3349141484283201, -0.13333333333333333, -0.3333333333333333, -0.18518518518518517
0.11543554097231314, 0.2607500381496214, 0.09590243691847143, 0.0, 0.21101029741870295, 0.19619361992505086, -0.06666666666666667, -0.3333333333333333, -0.18518518518518517
0.0928980502811747, 0.3148028221482245, 0.24820914870407032, 0.0, 0.20379503120722556, 0.18448986732255243, 0.0, -0.3333333333333333, -0.18518518518518517
0.1034464337679095, 0.3234990498014111, 0.27950936350284794, 0.0, 0.15194702604925328, 0.06806010286447324, 0.06666666666666667, -0.3333333333333333, -0.18518518518518517
0.11118276007855944, 0.40124312405509127, 0.3227327782697906, 0.0, 0.1097080564335356, 0.08428965653191356, 0.13333333333333333, -0.3333333333333333, -0.18518518518518517
0.09630788494526217, 0.42849698053398566, 0.40882697550080876, 0.0, 0.026728552054617737, 0.023125927064999083, 0.2, -0.3333333333333333, -0.18518518518518517
0.10658731191155751, 0.4924900598300437, 0.42960209777770836, 0.0, 0.02808387243745205, 0.0, 0.26666666666666666, -0.3333333333333333, -0.18518518518518517
0.11147381169596202, 0.5362045507953652, 0.48422408071202705, 0.0, 0.005500521232188584, 0.0, 0.3333333333333333, -0.3333333333333333, -0.18518518518518517
0.10252131757005054, 0.5689823735152162, 0.5429519313769985, 0.0, 0.0, 0.0, 0.4, -0.3333333333333333, -0.18518518518518517
0.10469496114268986, 0.6436055977170361, 0.5819499121729816, 0.0, 0.0, 0.0, 0.4666666666666667, -0.3333333333333333, -0.18518518518518517
0.09112129505378129, 0.6631616403916284, 0.6302967086803066, 0.0, 0.0, 0.0, 0.5333333333333333, -0.3333333333333333, -0.18518518518518517
0.11517453708958061, 0.7272435588099527, 0.6825093501699244, 0.0, 0.0, 0.0, 0.6, -0.3333333333333333, -0.18518518518518517
0.09894560976475013, 0.7600503417520152, 0.7254930955547556, 0.0, 0.0, 0.0, 0.6666666666666666, -0.3333333333333333, -0.18518518518518517
0.10341391577822016, 0.8318546821936731, 0.7964211023857867, 0.0, 0.0, 0.0, 0.7333333333333333, -0.3333333333333333, -0.18518518518518517
0.09931973519789475, 0.8676860773030969, 0.8460808532217208, 0.0, 0.0, 0.0, 0.8, -0.3333333333333333, -0.18518518518518517
0.145465442837082, 0.0, 0.0, 0.27454796171151974, 0.8657827441863654, 0.8598319532527252, -0.8, -0.26666666666666666, -0.18518518518518517
0.15532299918986603, 0.0, 0.0, 0.0, 0.8202528253499562, 0.7883127076856645, -0.7333333333333333, -0.26666666666666666, -0.18518518518518517
0.14965110157610953, 0.0, 0.0, 0.0, 0.7313072215251789, 0.7250577660778476, -0.6666666666666666, -0.26666666666666666, -0.18518518518518517
0.16001569315692105, 0.0, 0.0, 0.0, 0.6952300907963515, 0.663139589791434, -0.6, -0.26666666666666666, -0.18518518518518517
0.1579438645521946, 0.0, 0.0, 0.0, 0.6425539651998872, 0.6260893494616534, -0.5333333333333333, -0.26666666666666666, -0.18518518518518517
0.14265892066596633, 0.0, 0.0, 0.0, 0.6014458767561007, 0.5759111599753653, -0.4666666666666667, -0.26666666666666666, -0.18518518518518517
0.14229812631700983, 8.495832089060092e-05, 0.0, 0.0, 0.547232188243799, 0.5336925873496193, -0.4, -0.26666666666666666, -0.18518518518518517
0.13451229421791114, 0.060021916233838686, 0.0, 0.0, 0.5076083479944511, 0.43671633383330516, -0.3333333333333333, -0.26666666666666666, -0.18518518518518517
0.15230641214254365, 0.12902160347462324, 0.0, 0.0, 0.4254369582852031, 0.3914503982735229, -0.26666666666666666, -0.26666666666666666, -0.18518518518518517
